,embedding_x,embedding_y
1038,-1.6265109,1.6155918
1039,2.8335602,15.270305
1040,-0.9147994,1.9240124
1041,-1.5720321,1.67713
1042,5.286174,1.4239918
1043,25.28071,15.413701
1044,25.397045,14.970921
1045,19.770658,20.239542
1046,5.8861127,4.7311645
1047,4.3198524,26.378832
1048,0.68130505,-9.026107
1049,21.183264,13.487337
1050,19.879898,12.270502
1051,3.0201223,15.183703
1052,9.990235,24.945982
1053,11.629455,15.545389
1054,21.17189,13.469802
1055,9.937326,24.899534
1056,9.932323,24.895988
1057,8.231262,10.050472
1058,-3.4082425,20.487946
1059,10.1613,-5.116548
1060,0.24166428,19.302956
1061,13.678235,22.988098
1062,19.869799,3.7398355
1063,0.71044725,20.517345
1064,11.759417,15.661008
1065,-7.5735254,9.984684
1066,13.690833,23.000345
1067,-0.8521668,0.21065433
1068,20.335226,4.7843337
1069,12.143045,-5.6963654
1070,19.438198,4.2306566
1071,12.034623,-6.422448
1072,19.832132,12.301202
1073,21.23915,10.759274
1074,5.3400707,2.8270993
1075,-1.5547093,0.29575822
1076,-3.3882315,14.378228
1077,-8.735655,0.873727
1078,13.674179,22.983952
1079,12.947525,17.438864
1080,13.679779,22.989569
1081,9.984025,24.936724
1082,21.181778,13.478552
1083,8.442805,0.7031326
1084,13.673535,22.981897
1085,4.650035,-7.885682
1086,1.5475271,20.311573
1087,18.075195,6.4806495
1088,-2.466591,19.287457
1089,0.3595696,18.338854
1090,-3.8672178,15.256602
1091,-6.7391844,-0.3028413
1092,-0.31999698,17.591824
1093,1.9814696,-4.599188
1094,0.02720651,9.235909
1095,10.432467,-4.573376
1096,-3.6680677,20.970657
1097,1.5177004,10.091843
1098,0.54446346,10.713075
1099,-6.043642,-0.642682
1100,7.0554957,24.216745
1101,10.199341,25.06814
1102,1.4648975,20.218414
1103,10.194614,25.064535
1104,-12.31997,11.590504
1105,2.1883135,18.259665
1106,11.7675,-3.5089855
1107,-10.205952,9.784861
1108,-10.408688,10.191328
1109,10.230186,-3.8746696
1110,11.648135,-5.73448
1111,19.224302,5.1789694
1112,7.8357615,8.99536
1113,13.644276,22.954605
1114,8.289485,10.147551
1115,10.196132,25.057476
1116,-0.9965072,2.0092402
1117,8.213128,10.039604
1118,-0.20198911,17.738462
1119,5.493997,-8.920009
1120,2.3180695,13.342689
1121,8.153354,12.781803
1122,0.55933654,18.436995
1123,21.066904,-0.65227115
1124,-0.8335456,15.084409
1125,0.33963263,19.869684
1126,6.3666544,14.665866
1127,-2.4937105,14.512576
1128,21.074593,-0.66073805
1129,2.2435615,18.213728
1130,-1.4387941,0.22624229
1131,14.295319,5.796653
1132,-2.5122943,14.496925
1133,-7.977768,-0.020771485
1134,-3.3490207,16.354765
1135,8.094558,9.639135
1136,2.2765453,11.944997
1137,4.700309,3.4409206
1138,-11.754372,7.0890884
1139,-5.7680655,-1.6088653
1140,-0.31733984,3.129816
1141,-0.094201766,3.045162
1142,0.9967134,21.157547
1143,10.228554,25.085653
1144,-9.78391,10.170491
1145,15.815314,1.9673026
1146,-6.2417917,-0.49472985
1147,11.776035,-3.5067027
1148,-10.143556,10.302087
1149,-9.423556,-0.96417594
1150,1.3153049,11.061469
1151,12.656351,-4.240689
1152,-3.9712522,15.539284
1153,12.227406,-6.6216674
1154,0.37259838,19.919188
1155,-9.002705,-6.801388
1156,11.721068,-3.5481288
1157,-4.8675036,-7.564337
1158,12.696528,-4.3622093
1159,-0.053274907,19.948912
1160,-3.3265183,16.332241
1161,-3.2641163,15.926409
1162,0.46644366,2.539518
1163,2.1109576,18.282818
1164,13.680465,22.989038
1165,10.22642,25.082489
1166,13.792747,-12.332382
1167,17.761267,6.4257708
1168,0.38047716,9.767471
1169,-10.138004,9.585349
1170,1.5075039,20.314253
1171,10.269277,25.120907
1172,13.689682,22.998745
1173,5.2973833,-9.361432
1174,0.41034308,2.5573368
1175,5.536202,-8.782404
1176,-12.314992,11.595681
1177,-6.7959485,-0.56939095
1178,-2.6670241,19.95042
1179,6.2284455,14.097437
1180,-3.0197608,15.9513855
1181,-4.894963,-7.555605
1182,12.03907,-5.588852
1183,0.051078312,9.288002
1184,19.894928,3.7293305
1185,1.520231,20.304863
1186,-12.283531,11.628725
1187,0.20749694,9.365105
1188,2.1389544,-4.327908
1189,6.370525,14.648114
1190,-2.5218153,14.48773
1191,-5.9070215,-0.8761221
1192,-0.007950178,2.5188334
1193,19.342138,5.656719
1194,-3.327917,14.646713
1195,5.2163734,-8.688011
1196,2.8214245,18.172604
1197,-3.4322019,14.381041
1198,-11.018663,6.8142724
1199,-10.332388,7.5269527
1200,6.1430492,14.253245
1201,8.337572,0.8139849
1202,-0.91197765,8.060785
1203,-0.9548132,15.079094
1204,12.863909,16.997532
1205,-0.9187983,8.0487995
1206,18.856426,20.001879
1207,20.924814,-0.8053965
1208,11.75374,-9.197124
1209,-5.9570136,-0.71483666
1210,-10.656191,6.6768575
1211,1.062676,10.915836
1212,0.61187935,20.327509
1213,-3.9790995,15.543086
1214,1.0535092,20.429455
1215,2.180895,18.258888
1216,21.226461,10.780566
1217,19.843052,3.7560096
1218,12.191553,-6.3619175
1219,15.969148,25.696426
1220,-7.587685,10.0151205
1221,12.345663,-5.8489122
1222,19.238214,5.49686
1223,11.454304,-4.7651887
1224,19.813046,3.7921982
1225,12.335814,17.651049
1226,-0.87648827,0.23970099
1227,11.464316,-4.8222637
1228,12.501105,6.079101
1229,12.342742,-3.767536
1230,-3.4917505,14.337959
1231,-0.20296575,17.735634
1232,1.5466233,10.81331
1233,10.082902,-3.6353233
1234,0.5774488,18.474377
1235,-0.37145627,14.598302
1236,-0.73440725,0.10324839
1237,-3.882022,15.285974
1238,15.939453,25.726677
1239,-8.724691,0.85945946
1240,18.93476,20.174425
1241,0.6770794,-9.021478
1242,15.888888,25.777132
1243,2.251343,11.978347
1244,10.254673,25.105587
1245,-11.199295,6.791779
1246,10.26687,25.116695
1247,0.15704653,21.538685
1248,-3.2724223,16.291246
1249,-12.91799,9.325253
1250,-3.4597814,14.394654
1251,18.804497,19.98425
1252,19.821543,3.7463188
1253,-3.6885316,20.97067
1254,8.270447,10.141727
1255,1.8843262,-4.9266963
1256,-10.227026,7.855227
1257,0.6123666,18.497387
1258,5.539932,-8.812171
1259,-3.8931088,15.433459
1260,2.1670594,-4.313814
1261,19.546202,4.1488066
1262,-3.2234344,20.543447
1263,13.694436,23.00301
1264,0.39886445,18.374022
1265,5.1694655,5.1255207
1266,-3.8614452,15.230258
1267,5.894025,-8.066497
1268,19.18754,5.7137666
1269,-11.704808,7.150805
1270,13.60622,-12.51952
1271,7.033479,24.195175
1272,-8.982431,-6.7727175
1273,-3.4396193,16.03296
1274,10.268528,-5.1154165
1275,-10.334662,10.218814
1276,-11.473804,7.644455
1277,12.683282,-4.2771525
1278,1.0453758,21.146727
1279,11.777701,-3.5372398
1280,19.205235,5.411477
1281,-4.9002056,-7.554016
1282,8.21423,10.041934
1283,8.222863,10.034895
1284,20.325714,4.7651553
1285,8.104487,9.693013
1286,0.6611499,20.25425
1287,-4.0304956,15.54179
1288,6.368531,14.66125
1289,10.287385,25.131048
1290,-10.228898,7.8888273
1291,7.9290195,9.142015
1292,17.518604,6.2098956
1293,15.833286,1.9564815
1294,-11.747992,7.060999
1295,-0.16435693,-8.10262
1296,0.675713,-9.019955
1297,0.6096503,-8.948726
1298,4.7145095,5.68764
1299,5.8794527,4.7342725
1300,25.349262,15.10911
1301,5.2473426,-12.810495
1302,0.04644147,20.030165
1303,17.54946,5.3432174
1304,0.6484869,20.24644
1305,15.525953,1.2435331
1306,-3.5040836,14.267284
1307,0.45299888,18.412407
1308,-3.9613936,15.44895
1309,-0.98797,2.0062885
1310,-2.3522103,19.41694
1311,-10.241091,9.922586
1312,0.5127054,10.103062
1313,21.01748,-2.2398763
1314,20.758904,-2.5441723
1315,8.130555,9.771942
1316,2.182525,-4.3312206
1317,1.1795979,21.30313
1318,-3.4589279,14.413161
1319,1.1065674,10.296625
1320,-3.2355096,15.300152
1321,-10.206197,10.322183
1322,6.2337112,14.081514
1323,1.2932848,10.717747
1324,-0.27294493,17.614273
1325,1.8333775,-4.247613
1326,-0.13994631,9.061375
1327,0.47278023,18.427721
1328,0.25723195,21.44473
1329,20.324926,4.7497845
1330,-5.81215,-1.5677615
1331,0.9047618,20.876005
1332,-6.800613,-0.55331075
1333,-10.278912,10.287121
1334,-3.076603,15.812014
1335,-6.763323,-0.2906236
1336,19.435587,4.231739
1337,-3.31155,20.006102
1338,12.704768,-4.340636
1339,0.4248112,10.200352
1340,10.264754,25.113577
1341,12.626135,0.8938776
1342,5.8265405,4.7948513
1343,-2.3398569,19.613209
1344,-0.1353823,19.998882
1345,-3.4944384,14.388261
1346,-3.9693108,15.456818
1347,-3.9388535,15.409687
1348,-4.0163665,15.520047
1349,20.36832,4.862569
1350,12.244291,-5.8147945
1351,11.762059,-3.5196319
1352,-11.063402,6.721506
1353,-0.37981075,14.604332
1354,-5.084885,6.19749
1355,12.668207,-4.257704
1356,10.377449,-4.0310564
1357,11.765057,-5.339328
1358,19.202915,5.2440276
1359,15.812065,25.85403
1360,-1.5892304,1.6849407
1361,19.641972,12.452017
1362,25.360853,15.083916
1363,25.399359,14.97827
1364,-3.4332924,16.02604
1365,25.282038,15.407527
1366,-1.5415499,-4.871677
1367,5.328457,2.781276
1368,-1.292089,15.07381
1369,-2.6852467,19.973667
1370,2.1719675,18.26774
1371,-0.7522991,15.232772
1372,-5.795115,-1.5865101
1373,-6.276651,-0.45715255
1374,19.863277,4.156663
1375,5.5776496,-8.9254265
1376,25.291569,15.400104
1377,1.971678,-4.6005325
1378,-3.813244,3.5255055
1379,-3.8776464,15.278345
1380,5.5030785,-8.748079
1381,-2.3553429,15.341946
1382,-3.5756633,20.79903
1383,11.53562,-5.9377966
1384,12.09882,-5.6440105
1385,10.516003,-4.5568175
1386,-2.9725573,15.285409
1387,20.809488,-2.6683903
1388,13.7177725,23.025824
1389,-7.4650865,0.10602371
1390,11.769911,-9.213006
1391,17.893215,6.4697742
1392,18.039589,6.5011106
1393,-3.6758986,20.966146
1394,17.492058,6.183304
1395,-11.754629,7.080003
1396,19.21253,5.1912227
1397,-10.912522,8.294341
1398,1.285547,20.088083
1399,19.458921,12.589603
1400,-3.9195697,15.396743
1401,-3.9962351,15.473492
1402,18.007727,6.4653134
1403,-2.2397556,15.293812
1404,0.39113212,9.738032
1405,0.33617195,19.884333
1406,19.348337,5.147808
1407,20.995707,-2.2309308
1408,-0.2936515,2.5783017
1409,2.1325314,-4.3485117
1410,-0.799014,15.050498
1411,-4.866983,-7.553101
1412,1.9529488,-4.568577
1413,-0.87937444,8.094373
1414,-0.9326911,2.0007398
1415,4.5734677,5.808513
1416,5.3140583,2.616896
1417,-3.606907,14.585714
1418,8.150584,12.779672
1419,12.357802,-3.7823846
1420,-0.09512541,20.004164
1421,18.029146,6.502011
1422,1.1828451,21.299171
1423,-3.1477947,16.082478
1424,-7.4317794,0.1004998
1425,1.3248814,10.561302
1426,1.3526429,20.146362
1427,15.767263,1.6633453
1428,-3.992604,15.5144415
1429,0.69907576,10.676896
1430,-3.0304863,15.871588
1431,6.384342,14.660614
1432,-2.6398633,19.924683
1433,-9.03371,17.313517
1434,11.554537,-5.6828327
1435,-0.858919,1.9529203
1436,-1.6070361,1.6453149
1437,2.3187978,11.864896
1438,19.436432,4.249083
1439,11.601386,-5.905588
1440,17.583725,5.338955
1441,4.67432,5.729162
1442,4.3201346,26.37877
1443,17.313742,4.998188
1444,11.746313,-9.188467
1445,19.409626,4.299311
1446,-2.4389942,19.25924
1447,22.086462,19.469051
1448,5.105771,-8.683822
1449,12.338815,17.619642
1450,-5.9714155,-0.6797377
1451,11.793295,-9.239838
1452,-5.858348,-1.5236444
1453,-1.596843,0.34495804
1454,13.773892,-12.351309
1455,2.349481,13.415099
1456,2.2718067,11.89951
1457,-0.90879935,8.063711
1458,5.282037,-9.357437
1459,0.773642,10.94771
1460,5.3157997,2.6200984
1461,19.552187,4.181535
1462,-5.797695,-1.5821545
1463,13.714457,23.021685
1464,18.847897,19.994698
1465,4.5410247,-0.7923218
1466,19.307886,5.0310507
1467,-9.115176,17.417791
1468,0.82846445,10.283497
1469,5.324142,2.632692
1470,4.6547985,-7.887271
1471,3.9690106,15.22628
1472,0.15292846,21.540358
1473,-1.2506765,7.695665
1474,-5.9843154,-0.7634014
1475,-0.77699256,15.056143
1476,0.11313622,2.9522471
1477,19.314096,5.654775
1478,0.13261199,21.558746
1479,-3.6629496,21.112585
1480,21.161781,-0.75104856
1481,22.152645,11.513541
1482,-12.92705,9.3563595
1483,19.868761,4.149587
1484,-0.80328286,0.18837926
1485,8.023079,9.491078
1486,1.8979839,11.532278
1487,-0.98303115,1.9883224
1488,6.1300006,14.272349
1489,6.324617,14.586792
1490,-8.553121,-0.36363453
1491,4.4833436,-0.8557072
1492,-0.17493358,3.1123018
1493,4.706217,-7.8422184
1494,19.440634,4.232229
1495,10.288173,25.134962
1496,-11.187583,6.7575235
1497,19.88814,3.72608
1498,-0.70841616,15.300282
1499,11.995949,-5.52735
1500,19.92306,12.250608
1501,10.297121,25.142683
1502,13.704037,23.011786
1503,12.703405,-4.384637
1504,20.769835,-2.3811593
1505,-2.361446,15.37681
1506,-6.050233,-0.6451834
1507,-6.977569,-0.14111507
1508,11.921702,-3.5550508
1509,17.983818,6.494953
1510,11.563176,-3.8454764
1511,-6.055066,-0.6607009
1512,5.5277443,-8.756775
1513,-0.93686,0.28051457
1514,-0.74113554,15.07763
1515,0.2618553,21.453302
1516,-8.814678,17.203629
1517,-3.7935169,3.5482717
1518,18.03411,6.4967136
1519,8.233598,10.05509
1520,12.716626,-4.368999
1521,-10.694192,6.700734
1522,-9.88285,10.235733
1523,5.589821,1.3809934
1524,10.313629,25.156483
1525,8.159945,12.788732
1526,-6.9684296,-0.1621158
1527,0.9381333,21.118895
1528,-5.9124317,-0.7390689
1529,-9.758627,10.175675
1530,-1.4779692,0.1665535
1531,5.273056,5.069241
1532,-11.750553,7.087625
1533,3.9867864,15.24423
1534,7.104939,24.263748
1535,-10.432805,10.170145
1536,-9.366376,-0.91428375
1537,-3.0214157,15.946176
1538,1.8569435,-4.2447696
1539,-5.802957,-1.5837047
1540,8.249172,10.110381
1541,-10.279041,7.75277
1542,12.170746,-6.586456
1543,21.223967,10.799783
1544,1.0609709,21.152908
1545,8.167411,9.920304
1546,12.265767,17.66776
1547,0.9793635,21.175112
1548,11.794342,-9.241045
1549,1.0939472,10.2927685
1550,-3.6493762,21.474195
1551,12.391644,-3.817379
1552,17.504147,6.210123
1553,-11.7477255,7.1159315
1554,1.135531,20.351677
1555,5.2632113,-9.356458
1556,9.717638,-4.9640484
1557,0.25044253,21.46011
1558,20.961483,-2.7424448
1559,-2.2815802,18.982449
1560,-3.3140988,19.974781
1561,0.80536735,10.11386
1562,0.34897727,19.899069
1563,-10.91038,8.313739
1564,-1.4783837,1.788882
1565,3.971922,15.229298
1566,-3.0367708,15.7963
1567,-9.440752,-0.9775866
1568,10.312629,25.157978
1569,-12.284157,11.628071
1570,17.325474,5.014872
1571,-11.7102995,7.062991
1572,0.15084365,9.346419
1573,19.505835,4.2429137
1574,4.978462,4.135067
1575,5.7851934,4.838995
1576,0.71297723,18.557331
1577,-2.3389874,15.327459
1578,-0.7195226,0.07738357
1579,2.192715,12.161776
1580,4.4887233,-0.8551233
1581,5.2784243,1.3911875
1582,5.323679,2.8103259
1583,12.672728,0.847598
1584,0.9796613,21.053703
1585,-11.471367,7.685983
1586,8.138543,9.818308
1587,2.2395358,11.905012
1588,0.009847755,3.0155466
1589,12.3342495,1.3134832
1590,-2.4252565,19.191189
1591,0.3234672,19.86186
1592,17.93207,6.4666333
1593,1.3575321,10.677959
1594,-1.5782968,1.7142551
1595,13.746344,-12.378807
1596,12.350829,-5.84025
1597,-10.098745,9.605663
1598,20.948492,-2.7618222
1599,13.00035,17.46706
1600,2.2870173,18.203735
1601,5.1650634,-8.729129
1602,0.08601295,19.879517
1603,1.886525,-4.940224
1604,-0.9942735,2.000909
1605,12.682617,16.699106
1606,-2.9181643,15.742353
1607,1.0284014,10.251537
1608,-12.930514,9.33171
1609,-2.8366425,15.418526
1610,20.62537,11.628954
1611,13.811914,-12.313367
1612,12.993392,17.46502
1613,19.882517,3.7459128
1614,19.778475,20.227385
1615,-10.356553,7.667431
1616,21.075207,-0.6281919
1617,1.0329905,10.834283
1618,13.702538,23.01059
1619,0.7019911,10.891513
1620,-9.035431,-6.769113
1621,2.04549,-4.524023
1622,-9.877329,10.209971
1623,5.431088,3.3060389
1624,-0.15150219,2.448722
1625,-4.027575,15.531321
1626,12.18032,-6.6252465
1627,3.9684687,15.224175
1628,-3.658837,21.044262
1629,11.795946,-9.241654
1630,-5.8520455,-1.52427
1631,20.318714,4.770608
1632,-8.663344,-0.45135584
1633,-1.5992032,0.3558781
1634,19.62033,4.300692
1635,21.089935,-0.63095886
1636,-4.8837214,-7.559235
1637,0.67618513,-9.019814
1638,21.066952,-1.121221
1639,19.21432,5.1723614
1640,12.290246,-6.1612463
1641,-0.16890785,20.039598
1642,-10.221026,9.839477
1643,25.400534,14.981198
1644,5.5751734,1.373705
1645,25.309193,15.380385
1646,-1.5940064,1.6721487
1647,13.638861,-12.486779
1648,12.367791,-3.799197
1649,20.764673,-2.6024473
1650,-12.981594,9.362697
1651,12.695247,16.591677
1652,-7.412496,0.08592918
1653,3.96208,15.217004
1654,-7.5652003,10.006512
1655,11.994591,-5.6232104
1656,10.399912,25.240147
1657,-11.456721,7.6744847
1658,12.666023,-4.2666936
1659,11.548844,-4.9692397
1660,12.075655,-5.609973
1661,11.920898,-5.47027
1662,12.031847,17.52004
1663,-0.73320836,0.10587224
1664,-2.2857494,15.316243
1665,11.879762,5.890421
1666,1.094924,20.442884
1667,12.211186,-6.5889597
1668,-7.427033,0.09104758
1669,-0.09425332,19.942982
1670,0.39657423,9.765774
1671,-12.9116535,9.339478
1672,18.869408,20.029833
1673,8.108598,9.70676
1674,2.2767665,11.88445
1675,22.0259,19.409111
1676,1.4804643,20.215305
1677,11.5812025,-5.3772335
1678,17.636694,6.3556476
1679,5.8284926,-8.020461
1680,-5.922385,-0.7281785
1681,18.85192,20.00137
1682,-0.5394281,2.9265733
1683,0.6784711,10.11162
1684,19.474457,4.990859
1685,5.58158,1.3770244
1686,25.348,15.383893
1687,-3.1611936,15.825818
1688,-0.3754086,14.60005
1689,-10.259107,9.9087105
1690,-8.8039465,17.208149
1691,2.1955884,12.138734
1692,11.675863,-5.7946877
1693,-5.9549417,-0.70249414
1694,18.049639,6.5293765
1695,12.803395,16.854895
1696,-2.5063248,14.500487
1697,0.9027584,20.032047
1698,-0.69286156,8.322855
1699,-9.454052,-0.98641175
1700,11.940704,-3.5403357
1701,5.303266,2.7412474
1702,5.3401175,2.5193176
1703,20.40795,4.8537436
1704,2.3454628,11.870009
1705,-9.060929,17.343193
1706,12.369483,-5.997715
1707,0.8495993,10.272225
1708,-0.8459402,15.066128
1709,1.5494161,20.31219
1710,13.7126665,23.019773
1711,-8.96316,17.279028
1712,-0.1392155,3.0927591
1713,19.455872,4.298493
1714,11.937339,17.399935
1715,12.111486,-6.4780707
1716,0.21979745,19.83742
1717,-9.090855,17.332317
1718,5.097036,-8.655218
1719,-2.8649385,15.653332
1720,2.7954829,18.170605
1721,-9.353528,-0.90648574
1722,1.4002552,9.873883
1723,2.2821686,11.90193
1724,1.5570209,10.059302
1725,-5.105095,6.177629
1726,0.87459415,10.769049
1727,-7.426048,0.099414706
1728,2.2114558,12.15647
1729,0.9498057,21.11364
1730,-1.6304429,0.41656044
1731,10.377235,25.218042
1732,10.383138,25.223766
1733,-8.708727,0.84309477
1734,12.387286,-6.013573
1735,-9.242563,17.545553
1736,2.2094588,12.127524
1737,-0.8310478,0.18966867
1738,2.3390625,11.869834
1739,25.29742,15.393049
1740,4.7585135,3.7625127
1741,20.313736,4.769975
1742,-11.14102,6.718712
1743,10.36289,25.203686
1744,5.9026732,4.7226343
1745,8.142449,12.759153
1746,-0.7642209,15.120973
1747,-1.495674,0.2555778
1748,11.587163,-3.795268
1749,11.643321,-3.6721342
1750,19.341768,5.6844683
1751,19.245571,5.338472
1752,-11.44621,7.712502
1753,17.965612,6.4914303
1754,2.2587686,11.9314995
1755,4.5007944,-0.83923095
1756,5.2667723,1.4447134
1757,-0.770345,0.15657651
1758,5.90402,-8.05854
1759,21.160366,13.456317
1760,19.850264,3.7653854
1761,-10.010692,10.266906
1762,15.54428,1.2658961
1763,8.448709,0.69710237
1764,2.2018578,12.123306
1765,13.009665,17.478987
1766,10.447952,-4.5973587
1767,2.8456254,18.174822
1768,12.647519,16.20827
1769,-7.2797728,0.009879882
1770,11.996425,17.533173
1771,1.3540401,11.118275
1772,-6.932394,-0.16166149
1773,10.600014,-4.5119605
1774,-12.926098,9.327933
1775,12.899777,17.06178
1776,-9.777075,10.204054
1777,-0.8419955,8.132687
1778,5.575659,1.363417
1779,12.0408,-6.4294024
1780,8.20656,10.018931
1781,20.96777,-2.765468
1782,3.943068,15.193825
1783,-3.2321854,20.567474
1784,11.549873,15.793729
1785,11.465824,-4.598042
1786,2.3488646,11.882109
1787,5.3535233,2.5136855
1788,1.4025288,9.899855
1789,-10.34562,10.245996
1790,-8.677636,0.8103619
1791,13.72905,23.03587
1792,10.380157,25.22112
1793,-9.223737,17.529495
1794,12.683459,16.27762
1795,13.711091,23.016533
1796,0.08909824,9.312535
1797,-10.33164,7.2213883
1798,13.905541,6.565735
1799,10.382654,25.22331
1800,-0.20155104,2.4467692
1801,0.61146927,10.698601
1802,-3.387838,16.443949
1803,-12.990145,9.355638
1804,1.5186723,10.72872
1805,4.687759,-7.8473525
1806,15.732927,1.5875986
1807,0.8303582,10.963495
1808,11.607772,-5.087065
1809,-5.945666,-0.75835663
1810,3.9610357,15.220844
1811,6.260528,14.445011
1812,11.758916,15.59237
1813,25.298923,15.4103365
1814,2.3536272,13.453723
1815,-0.3872777,3.091059
1816,18.936466,20.208885
1817,1.29311,9.909137
1818,19.847843,12.284909
1819,-1.4902283,0.2533907
1820,10.393228,25.23277
1821,10.388249,25.228386
1822,20.749687,-2.4090438
1823,20.941687,-2.3539934
1824,2.245743,18.214573
1825,-0.72253096,0.08130048
1826,2.276471,11.869646
1827,20.36934,4.8095913
1828,5.1528263,-9.220098
1829,1.5388469,20.31973
1830,8.176633,9.917862
1831,13.010301,17.466219
1832,1.8817958,-4.9397135
1833,5.1534395,-8.715924
1834,-10.199156,10.38542
1835,4.5411,-8.02092
1836,21.021051,-2.231338
1837,2.14201,-4.3390965
1838,17.696554,6.372792
1839,20.319866,4.782704
1840,12.107597,-5.7628436
1841,13.71285,23.020018
1842,19.496834,4.483833
1843,10.427121,25.267017
1844,13.724097,23.030142
1845,2.206101,12.130195
1846,-11.273732,7.2782474
1847,-1.6130688,0.3485715
1848,-8.999257,-6.8130865
1849,19.508453,4.298988
1850,-0.05923826,3.0010958
1851,8.194186,9.982233
1852,-5.086784,6.195908
1853,13.800904,-12.323996
1854,0.64196384,10.809524
1855,10.958235,-4.8044157
1856,9.7263775,-4.940606
1857,11.337898,-4.951273
1858,5.590693,-8.921332
1859,-11.179662,6.756832
1860,4.926241,4.0248585
1861,-9.822781,10.215275
1862,20.323416,4.7678757
1863,0.38056105,19.922222
1864,-9.801182,10.20558
1865,1.1004664,20.39959
1866,3.9579735,15.212837
1867,4.500285,-0.84073454
1868,4.7609863,3.7687209
1869,-2.4541378,19.239079
1870,25.310122,15.390835
1871,5.306255,1.3921368
1872,4.693034,3.4447608
1873,4.7739983,3.784115
1874,25.397797,14.984871
1875,-3.4783766,14.354899
1876,2.3348167,11.895104
1877,11.7189865,-3.5425143
1878,-3.0783079,15.99722
1879,-5.900522,-0.8287213
1880,-1.672018,1.3977523
1881,-9.448834,-0.98192775
1882,11.809604,-9.255305
1883,5.8097544,-8.046704
1884,5.2511806,-9.316796
1885,19.319664,5.682926
1886,-12.994589,9.362236
1887,1.0364758,21.075182
1888,3.940539,15.183335
1889,21.227184,10.778921
1890,10.404523,25.243727
1891,13.740615,23.04581
1892,19.60432,4.2514105
1893,10.394463,25.23214
1894,4.632964,-7.90012
1895,12.585889,16.153223
1896,-3.6492243,21.489662
1897,-1.618933,0.32555938
1898,21.165096,-1.1107849
1899,10.773155,-4.6370006
1900,7.823251,8.97029
1901,20.76471,-2.4093392
1902,-2.2983408,19.580223
1903,12.182032,17.704811
1904,-5.9603405,-0.6959137
1905,13.784288,23.08641
1906,-7.4082413,0.08392987
1907,20.390581,4.8255463
1908,13.793208,23.09377
1909,8.147637,12.770171
1910,0.6758907,20.502785
1911,6.1415787,7.637837
1912,10.274665,-5.1049485
1913,11.459853,-4.6258116
1914,1.1218817,10.924404
1915,2.8421638,18.174747
1916,12.526693,-4.063689
1917,4.6140785,-7.9137397
1918,13.527506,-12.598783
1919,-3.792143,3.55035
1920,-1.2065846,2.0747707
1921,0.696163,18.551315
1922,5.8791018,4.7451477
1923,21.229399,10.741088
1924,22.089066,19.471865
1925,2.1315544,-4.304559
1926,-0.38123205,3.112316
1927,20.774002,-2.5607057
1928,12.216306,-6.605358
1929,-1.4956726,0.13617031
1930,5.163786,-8.702339
1931,1.542948,20.348886
1932,-0.50995713,2.958328
1933,-1.5668255,0.30793077
1934,11.946931,17.427887
1935,21.217625,-1.135461
1936,22.063545,19.44658
1937,13.872276,23.168703
1938,12.195674,-6.619439
1939,-3.6568577,21.257326
1940,2.2225852,12.171631
1941,8.148912,12.776664
1942,11.541115,-5.7250834
1943,5.2751,-9.338707
1944,20.90008,-2.7124436
1945,-10.347446,7.399081
1946,1.8667419,-4.2485247
1947,19.228218,5.5127144
1948,19.346405,5.65489
1949,12.684908,0.8378128
1950,19.028337,20.932428
1951,17.506124,5.290645
1952,0.038612816,-3.488812
1953,4.5336614,-8.020092
1954,-8.730838,0.8645652
1955,0.027221408,9.252604
1956,0.2822497,10.199769
1957,8.143996,12.76855
1958,8.147428,12.774111
1959,1.1025063,10.269121
1960,0.7127146,20.491259
1961,-5.9905434,-0.6618387
1962,0.8028438,10.274385
1963,15.538024,1.2547542
1964,19.271494,5.10142
1965,-7.5722156,9.999379
1966,12.673758,-4.271081
1967,5.3099213,-9.405149
1968,4.7299237,3.4790752
1969,5.2689385,-12.78917
1970,25.307966,15.350528
1971,4.718783,5.683898
1972,4.747366,3.7630763
1973,4.684059,5.720272
1974,6.1567717,7.6530266
1975,11.900062,-6.4462953
1976,2.3317654,11.873517
1977,20.868652,-2.6941485
1978,-3.4146852,16.492868
1979,-12.287331,11.623989
1980,1.8900583,-4.929717
1981,5.181184,-9.21778
1982,-0.04466589,3.0174763
1983,20.400707,4.858498
1984,-2.4048407,19.669914
1985,11.605059,-3.7835298
1986,8.146508,12.771644
1987,12.397365,17.476793
1988,6.1416764,7.637652
1989,1.0012329,20.890957
1990,1.085803,10.316744
1991,-2.3204343,15.320249
1992,12.337471,-6.090614
1993,5.2775764,-9.3442135
1994,0.28055212,21.41196
1995,11.874044,-6.4099555
1996,19.927052,3.7199934
1997,11.450504,-4.76327
1998,-10.331448,7.7883687
1999,5.2904835,-9.398503
2000,-12.276283,11.634994
2001,20.791042,-2.5407972
2002,19.32089,5.659106
2003,-8.786831,17.246334
2004,12.648734,16.57662
2005,-9.169012,17.423801
2006,12.396861,-3.8177178
2007,12.691908,0.82848024
2008,19.501064,4.3037143
2009,12.102647,-6.4545755
2010,4.6067643,-7.927372
2011,6.1412263,7.6373158
2012,2.3547583,13.439794
2013,5.119796,3.866372
2014,-1.4238728,0.10996965
2015,12.99093,17.4568
2016,-3.2136111,20.557764
2017,20.617266,11.637974
